course,semester,section,subject,day,start_time,end_time,room_number
B.Tech,I,H2,Physics Lab,Tuesday,02:10 PM,04:00 PM,CR-313
B.Tech,I,H2,Engineering Physics,Wednesday,04:00 PM,04:55 PM,CR-313
B.Tech,I,H2,Engineering Mathematics-I,Wednesday,04:55 PM,05:50 PM,CR-313
B.Tech,I,H2,Fundamental of Computers & Introduction to Programming,Thursday,02:10 PM,03:05 PM,CR-313
B.Tech,I,H2,Engineering Mathematics-I,Thursday,04:00 PM,04:55 PM,CR-313
B.Tech,I,H2,Engineering Physics,Thursday,04:55 PM,05:50 PM,CR-313
B.Tech,I,H2,Computer Lab-I,Friday,12:00 PM,01:50 PM,LAB 5
B.Tech,I,H2,Basic Electrical Engineering,Friday,02:10 PM,03:05 PM,CR-313
B.Tech,I,H2,Professional Communication,Friday,04:55 PM,05:50 PM,CR-313
B.Tech,I,H2,Basic Electrical Engineering Lab,Saturday,04:00 PM,05:50 PM,CR-313
B.Tech,I,H2,Professional Communication,Saturday,12:55 PM,01:50 PM,CR-313
B.Tech,I,H2,Physics Lab,Saturday,02:10 PM,04:00 PM,CR-313
B.Tech,I,I2,Fundamental of Computers & Introduction to Programming,Monday,11:05 AM,12:00 PM,CR-416
B.Tech,I,I2,Professional Communication,Monday,12:00 PM,12:55 PM,CR-416
B.Tech,I,I2,Professional Communication,Monday,08:00 AM,08:55 AM,CR-416
B.Tech,I,I2,Engineering Physics,Monday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Engineering Mathematics-I,Tuesday,08:00 AM,08:55 AM,CR-416
B.Tech,I,I2,Fundamental of Computers & Introduction to Programming,Tuesday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Basic Electrical Engineering Lab,Tuesday,11:05 AM,12:55 PM,CR-416
B.Tech,I,I2,Physics Lab,Wednesday,11:05 AM,12:55 PM,CR-416
B.Tech,I,I2,Computer Lab-I,Wednesday,11:05 AM,12:55 PM,LAB 2
B.Tech,I,I2,Engineering Mathematics-I,Wednesday,08:00 AM,08:55 AM,CR-416
B.Tech,I,I2,Basic Electrical Engineering,Wednesday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Physics Lab,Wednesday,12:55 PM,03:05 PM,CR-416
B.Tech,I,I2,Design Thinking Lab,Thursday,08:55 AM,11:05 AM,CR-416
B.Tech,I,I2,Fundamental of Computers & Introduction to Programming,Thursday,11:05 AM,12:00 PM,CR-416
B.Tech,I,I2,Engineering Physics,Thursday,12:00 PM,12:55 PM,CR-416
B.Tech,I,I2,Engineering Physics,Friday,08:00 AM,08:55 AM,CR-416
B.Tech,I,I2,Engineering Mathematics-I,Friday,12:00 PM,12:55 PM,CR-416
B.Tech,I,I2,Fundamental of Computers & Introduction to Programming,Saturday,08:00 AM,08:55 AM,CR-416
B.Tech,I,J2,Professional Communication,Monday,02:10 PM,03:05 PM,CR-412
B.Tech,I,J2,Engineering Physics,Monday,12:00 PM,12:55 PM,CR-416
B.Tech,I,J2,Physics Lab,Tuesday,12:00 PM,01:50 PM,CR-416
B.Tech,I,J2,Fundamental of Computers & Introduction to Programming,Tuesday,02:10 PM,03:05 PM,CR-416
B.Tech,I,J2,Engineering Mathematics-I,Tuesday,03:05 PM,04:00 PM,CR-416
B.Tech,I,J2,Basic Electrical Engineering,Tuesday,04:00 PM,04:55 PM,CR-317
B.Tech,I,J2,Basic Electrical Engineering Lab,Tuesday,12:00 PM,01:50 PM,CR-416
B.Tech,I,J2,Engineering Mathematics-I,Wednesday,12:55 PM,01:50 PM,CR-416
B.Tech,I,J2,Engineering Physics,Wednesday,03:05 PM,04:00 PM,CR-416
B.Tech,I,J2,Computer Lab-I,Wednesday,04:00 PM,05:50 PM,LAB 5
B.Tech,I,J2,Design Thinking Lab,Thursday,12:55 PM,03:05 PM,CR-422
B.Tech,I,J2,Basic Electrical Engineering,Thursday,03:05 PM,04:00 PM,CR-416
B.Tech,I,J2,Fundamental of Computers & Introduction to Programming,Thursday,04:00 PM,04:55 PM,CR-416
B.Tech,I,J2,Engineering Mathematics-I,Thursday,04:55 PM,05:50 PM,CR-416
B.Tech,I,J2,Physics Lab,Friday,12:00 PM,01:50 PM,CR-416
B.Tech,I,J2,Fundamental of Computers & Introduction to Programming,Friday,02:10 PM,03:05 PM,CR-416
B.Tech,I,J2,Engineering Physics,Friday,03:05 PM,04:00 PM,CR-416
B.Tech,I,J2,Computer Lab-I,Friday,04:00 PM,05:50 PM,LAB 2
B.Tech,I,J2,Basic Electrical Engineering Lab,Friday,12:00 PM,01:50 PM,CR-416
B.Tech,I,K2,Computer Lab-I,Monday,12:55 PM,03:05 PM,LAB 2
B.Tech,I,K2,Engineering Physics,Monday,04:55 PM,05:50 PM,CR-422
B.Tech,I,K2,Basic Electrical Engineering Lab,Monday,08:55 AM,11:05 AM,CR-422
B.Tech,I,K2,Fundamental of Computers & Introduction to Programming,Monday,03:05 PM,04:00 PM,CR-422
B.Tech,I,K2,Engineering Mathematics-I,Tuesday,08:55 AM,09:50 AM,CR-422
B.Tech,I,K2,Fundamental of Computers & Introduction to Programming,Tuesday,10:10 AM,11:05 AM,CR-422
B.Tech,I,K2,Engineering Physics,Tuesday,12:55 PM,01:50 PM,CR-422
B.Tech,I,K2,Physics Lab,Wednesday,12:55 PM,03:05 PM,CR-422
B.Tech,I,K2,Professional Communication,Wednesday,08:55 AM,09:50 AM,CR-422
B.Tech,I,K2,Basic Electrical Engineering,Wednesday,10:10 AM,11:05 AM,CR-422
B.Tech,I,K2,Engineering Mathematics-I,Wednesday,03:05 PM,04:00 PM,CR-422
B.Tech,I,K2,Basic Electrical Engineering Lab,Wednesday,12:55 PM,03:05 PM,CR-422
B.Tech,I,K2,Physics Lab,Thursday,08:00 AM,09:50 AM,CR-422
B.Tech,I,K2,Basic Electrical Engineering,Thursday,11:05 AM,12:00 PM,CR-422
B.Tech,I,K2,Engineering Mathematics-I,Thursday,12:00 PM,12:55 PM,CR-422
B.Tech,I,K2,Fundamental of Computers & Introduction to Programming,Friday,10:10 AM,11:05 AM,CR-422
B.Tech,I,K2,Professional Communication,Friday,12:55 PM,01:50 PM,CR-422
B.Tech,I,L2,Engineering Physics,Monday,04:00 PM,04:55 PM,CR-422
B.Tech,I,L2,Computer Lab-I,Tuesday,12:00 PM,01:50 PM,LAB 2
B.Tech,I,L2,Engineering Physics,Tuesday,02:10 PM,03:05 PM,CR-422
B.Tech,I,L2,Fundamental of Computers & Introduction to Programming,Tuesday,03:05 PM,04:00 PM,CR-422
B.Tech,I,L2,Basic Electrical Engineering,Tuesday,04:00 PM,04:55 PM,CR-422
B.Tech,I,L2,Physics Lab,Wednesday,04:00 PM,05:50 PM,CR-422
B.Tech,I,L2,Engineering Mathematics-I,Wednesday,12:00 PM,12:55 PM,CR-422
B.Tech,I,L2,Engineering Mathematics-I,Wednesday,12:55 PM,01:50 PM,CR-422
B.Tech,I,L2,Engineering Physics,Wednesday,03:05 PM,04:00 PM,CR-422
B.Tech,I,L2,Basic Electrical Engineering Lab,Wednesday,04:00 PM,05:50 PM,CR-422
B.Tech,I,L2,Physics Lab,Friday,04:00 PM,05:50 PM,CR-422
B.Tech,I,L2,Engineering Mathematics-I,Friday,12:55 PM,01:50 PM,CR-422
B.Tech,I,L2,Fundamental of Computers & Introduction to Programming,Friday,03:05 PM,04:00 PM,CR-422
B.Tech,I,L2,Basic Electrical Engineering Lab,Friday,04:00 PM,05:50 PM,CR-422
B.Tech,I,L2,Design Thinking Lab,Saturday,02:10 PM,04:00 PM,CR-422
B.Tech,I,L2,Professional Communication,Saturday,04:00 PM,04:55 PM,CR-416
B.Tech,I,L2,Fundamental of Computers & Introduction to Programming,Saturday,12:00 PM,12:55 PM,CR-422
B.Tech,I,L2,Engineering Mathematics-I,Saturday,12:55 PM,01:50 PM,CR-422
B.Tech,I,A1,Fundamental of Computers & Introduction to Programming,Tuesday,12:00 PM,12:55 PM,CR-406
B.Tech,I,A1,Basic Electrical Engineering,Tuesday,12:55 PM,01:50 PM,CR-406
B.Tech,I,A1,Professional Communication,Tuesday,02:10 PM,03:05 PM,CR-406
B.Tech,I,A1,Basic Electrical Engineering Lab,Tuesday,04:00 PM,05:50 PM,CR-406
B.Tech,I,A1,Professional Communication,Thursday,12:55 PM,01:50 PM,CR-406
B.Tech,I,A1,Workshop and Manufacturing Practices,Friday,08:00 AM,12:00 PM,CR-406
B.Tech,I,B1,Design Thinking Lab,Monday,11:05 AM,12:55 PM,CR-422
B.Tech,I,B1,Engineering Mathematics-I,Tuesday,12:55 PM,01:50 PM,CR-422
B.Tech,I,B1,Engineering Mathematics-I,Friday,11:05 AM,12:00 PM,CR-422
B.Tech,I,AI-1,Computer Lab-I,Monday,08:55 AM,11:05 AM,CR-406
B.Tech,I,AI-1,Fundamental of Computers & Introduction to Programming,Saturday,03:05 PM,04:00 PM,CR-406
B.Tech,I,AI-2,Engineering Mathematics-I,Tuesday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-2,Engineering Mathematics-I,Wednesday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-2,Engineering Mathematics-I,Thursday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-2,Fundamental of Computers & Introduction to Programming,Friday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-3,Engineering Mathematics-I,Monday,03:05 PM,04:00 PM,CR-317
B.Tech,I,AI-3,Engineering Mathematics-I,Monday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-3,Fundamental of Computers & Introduction to Programming,Monday,12:55 PM,01:50 PM,CR-317
B.Tech,I,AI-3,Engineering Mathematics-I,Tuesday,03:05 PM,04:00 PM,CR-317
B.Tech,I,AI-3,Engineering Mathematics-I,Thursday,04:55 PM,05:50 PM,CR-317
B.Tech,I,AI-3,Basic Electrical Engineering Lab,Thursday,12:00 PM,01:50 PM,CR-317
B.Tech,I,AI-3,Fundamental of Computers & Introduction to Programming,Thursday,03:05 PM,04:00 PM,CR-317
B.Tech,I,AI-3,Basic Electrical Engineering Lab,Friday,10:10 AM,12:00 PM,CR-317
B.Tech,I,AI-3,Fundamental of Computers & Introduction to Programming,Saturday,12:00 PM,12:55 PM,CR-317
B.Tech,I,AI-4,Fundamental of Computers & Introduction to Programming,Monday,02:10 PM,03:05 PM,CR-313
B.Tech,I,AI-4,Fundamental of Computers & Introduction to Programming,Thursday,10:10 AM,11:05 AM,CR-313
B.Tech,I,AI-4,Fundamental of Computers & Introduction to Programming,Friday,02:10 PM,03:05 PM,CR-313
B.Tech,I,AI-5,Computer Lab-I,Monday,02:10 PM,04:00 PM,CR-313
B.Tech,I,AI-6,Fundamental of Computers & Introduction to Programming,Wednesday,12:55 PM,01:50 PM,CR-416
B.Tech,I,AI-8,Computer Lab-I,Wednesday,02:10 PM,04:00 PM,CR-406
B.Tech,I,AI-8,Fundamental of Computers & Introduction to Programming,Saturday,12:00 PM,12:55 PM,CR-406
B.Tech,I,AI-8,Computer Lab-I,Saturday,04:00 PM,05:50 PM,CR-406
B.Tech,I,AI-10,Basic Electrical Engineering,Monday,12:55 PM,01:50 PM,CR-406
B.Tech,I,AI-10,Basic Electrical Engineering Lab,Thursday,12:00 PM,01:50 PM,CR-406
B.Tech,I,AI-10,Fundamental of Computers & Introduction to Programming,Thursday,04:00 PM,04:55 PM,CR-406
B.Tech,I,AI-10,Fundamental of Computers & Introduction to Programming,Friday,04:00 PM,04:55 PM,CR-406
B.Tech,I,AI-10,Basic Electrical Engineering Lab,Saturday,12:00 PM,01:50 PM,CR-406
B.Tech,I,A2,Fundamental of Computers & Introduction to Programming,Wednesday,08:55 AM,09:50 AM,CR-412
B.Tech,I,A2,Engineering Mathematics-I,Wednesday,02:10 PM,03:05 PM,CR-412
B.Tech,I,A2,Computer Lab-I,Friday,02:10 PM,04:00 PM,CR-412
B.Tech,I,B2,Engineering Mathematics-I,Wednesday,03:05 PM,04:00 PM,CR-317
B.Tech,I,B2,Computer Lab-I,Thursday,04:00 PM,05:50 PM,CR-317
B.Tech,I,B2,Fundamental of Computers & Introduction to Programming,Friday,12:00 PM,12:55 PM,CR-317
B.Tech,I,B2,Engineering Mathematics-I,Saturday,04:55 PM,05:50 PM,CR-317
B.Tech,I,C2,Engineering Mathematics-I,Wednesday,08:55 AM,09:50 AM,CR-317
B.Tech,I,C2,Basic Electrical Engineering,Wednesday,02:10 PM,03:05 PM,CR-317
B.Tech,I,C2,Engineering Mathematics-I,Thursday,08:55 AM,09:50 AM,CR-317
B.Tech,I,C2,Basic Electrical Engineering,Thursday,02:10 PM,03:05 PM,CR-317
B.Tech,I,D2,Workshop and Manufacturing Practices,Tuesday,02:10 PM,05:50 PM,CR-317
B.Tech,I,D2,Basic Electrical Engineering,Thursday,03:05 PM,04:00 PM,CR-317
B.Tech,I,E2,Engineering Mathematics-I,Wednesday,04:00 PM,04:55 PM,CR-313
B.Tech,I,F2,Basic Electrical Engineering,Monday,12:55 PM,01:50 PM,CR-412
B.Tech,I,F2,Computer Lab-I,Tuesday,03:05 PM,04:55 PM,CR-412
B.Tech,I,F2,Engineering Mathematics-I,Tuesday,12:55 PM,01:50 PM,CR-412
B.Tech,I,F2,Engineering Physics,Tuesday,02:10 PM,03:05 PM,CR-412
B.Tech,I,F2,Fundamental of Computers & Introduction to Programming,Wednesday,02:10 PM,03:05 PM,CR-412
B.Tech,I,F2,Workshop and Manufacturing Practices,Wednesday,08:00 AM,12:00 PM,CR-412
B.Tech,I,F2,Engineering Mathematics-I,Thursday,02:10 PM,03:05 PM,CR-412
B.Tech,I,F2,Physics Lab,Friday,03:05 PM,04:55 PM,CR-412
B.Tech,I,F2,Fundamental of Computers & Introduction to Programming,Friday,12:55 PM,01:50 PM,CR-412
B.Tech,I,F2,Engineering Mathematics-I,Friday,02:10 PM,03:05 PM,CR-412
B.Tech,I,F2,Engineering Physics,Saturday,12:55 PM,01:50 PM,CR-412
B.Tech,I,G2,Physics Lab,Monday,02:10 PM,04:00 PM,CR-412
B.Tech,I,G2,Engineering Physics,Tuesday,08:55 AM,09:50 AM,CR-412
B.Tech,I,G2,Engineering Mathematics-I,Tuesday,11:05 AM,12:00 PM,CR-412
B.Tech,I,G2,Engineering Physics,Thursday,08:55 AM,09:50 AM,CR-412
B.Tech,I,G2,Workshop and Manufacturing Practices,Thursday,02:10 PM,05:50 PM,CR-412
B.Tech,I,G2,Engineering Mathematics-I,Saturday,08:55 AM,09:50 AM,CR-412
B.Tech,I,H2,Engineering Mathematics-I,Monday,03:05 PM,04:00 PM,CR-313
B.Tech,I,H2,Basic Electrical Engineering Lab,Tuesday,02:10 PM,04:00 PM,CR-313
B.Tech,I,H2,Workshop and Manufacturing Practices,Wednesday,12:00 PM,04:00 PM,CR-313
B.Tech,I,H2,Engineering Mathematics-I,Friday,03:05 PM,04:00 PM,CR-313
B.Tech,I,H2,Fundamental of Computers & Introduction to Programming,Friday,04:00 PM,04:55 PM,CR-313
B.Tech,I,I2,Computer Lab-I,Tuesday,11:05 AM,12:55 PM,CR-416
B.Tech,I,I2,Engineering Physics,Tuesday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Professional Communication,Tuesday,08:55 AM,09:50 AM,CR-416
B.Tech,I,I2,Computer Lab-I,Thursday,11:05 AM,12:55 PM,CR-416
B.Tech,I,I2,Engineering Mathematics-I,Thursday,08:55 AM,09:50 AM,CR-416
B.Tech,I,I2,Basic Electrical Engineering,Thursday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Physics Lab,Thursday,02:10 PM,04:00 PM,CR-416
B.Tech,I,I2,Design Thinking Lab,Friday,08:55 AM,11:05 AM,CR-416
B.Tech,I,I2,Fundamental of Computers & Introduction to Programming,Friday,11:05 AM,12:00 PM,CR-416
B.Tech,I,I2,Engineering Physics,Friday,12:00 PM,12:55 PM,CR-416
B.Tech,I,I2,Engineering Physics,Saturday,08:55 AM,09:50 AM,CR-416
B.Tech,I,I2,Engineering Mathematics-I,Saturday,12:00 PM,12:55 PM,CR-416
B.Tech,I,I2,Basic Electrical Engineering,Saturday,10:10 AM,11:05 AM,CR-416
B.Tech,I,I2,Engineering Mathematics-I,Saturday,11:05 AM,12:00 PM,CR-416
B.Tech,I,J2,Engineering Mathematics-I,Monday,12:55 PM,01:50 PM,CR-416
B.Tech,I,K2,Computer Lab-I,Monday,02:10 PM,04:00 PM,CR-422
B.Tech,I,K2,Fundamental of Computers & Introduction to Programming,Monday,04:00 PM,04:55 PM,CR-422
B.Tech,I,K2,Physics Lab,Wednesday,02:10 PM,04:00 PM,CR-422
B.Tech,I,K2,Physics Lab,Thursday,08:55 AM,11:05 AM,CR-422
B.Tech,I,K2,Engineering Physics,Friday,11:05 AM,12:00 PM,CR-422
B.Tech,I,L2,Basic Electrical Engineering,Friday,02:10 PM,03:05 PM,CR-422
Diploma C.S,III,,Object Oriented Programming,Monday,08:00 AM,08:55 AM,107 (CR)
Diploma C.S,III,,Digital Logic,Monday,08:55 AM,09:50 AM,107 (CR)
Diploma C.S,III,,Relational Database Management Systems,Monday,10:10 AM,11:05 AM,107 (CR)
Diploma C.S,III,,Applied Mathematics,Monday,11:05 AM,12:00 PM,RR-E
Diploma C.S,III,,Object Oriented Programming Lab,Tuesday,08:00 AM,09:50 AM,121 (LAB)
Diploma C.S,III,,Relational Database Management Systems,Tuesday,10:10 AM,11:05 AM,107 (CR)
Diploma C.S,III,,Applied Mathematics,Tuesday,11:05 AM,12:00 PM,107 (CR)
Diploma C.S,III,,Relational Database Management Systems Lab,Wednesday,12:00 PM,01:50 PM,102-B (LAB)
Diploma C.S,III,,Applied Mathematics,Wednesday,02:10 PM,03:05 PM,107 (CR)
Diploma C.S,III,,Software Engineering,Wednesday,03:05 PM,04:00 PM,107 (CR)
Diploma C.S,III,,Digital Logic,Thursday,08:00 AM,08:55 AM,107 (CR)
Diploma C.S,III,,Object Oriented Programming,Thursday,08:55 AM,09:50 AM,107 (CR)
Diploma C.S,III,,Object Oriented Programming Lab,Thursday,10:10 AM,12:00 PM,102-A (LAB)
Diploma C.S,III,,Software Engineering,Thursday,12:00 PM,12:55 PM,107 (CR)
Diploma C.S,III,,Object Oriented Programming,Friday,08:55 AM,09:50 AM,107 (CR)
Diploma C.S,III,,Relational Database Management Systems,Friday,11:05 AM,12:00 PM,107 (CR)
Diploma C.S,III,,Digital Logic,Friday,12:00 PM,12:55 PM,107 (CR)
Diploma C.S,III,,Software Engineering,Saturday,08:55 AM,09:50 AM,107 (CR)
Diploma C.S,III,,Relational Database Management Systems Lab,Saturday,10:10 AM,12:00 PM,002-A (LAB)
Diploma C.S,V,,Operating System,Monday,12:55 PM,01:50 PM,107 (CR)
Diploma C.S,V,,Microprocessor & Programming,Monday,02:10 PM,03:05 PM,107 (CR)
Diploma C.S,V,,Java Programming,Monday,03:05 PM,04:00 PM,107 (CR)
Diploma C.S,V,,Web Technology,Tuesday,12:55 PM,01:50 PM,107 (CR)
Diploma C.S,V,,Java Programming,Tuesday,03:05 PM,04:00 PM,107 (CR)
Diploma C.S,V,,Java Programming Lab,Tuesday,04:00 PM,05:50 PM,102-A (LAB)
Diploma C.S,V,,Microprocessor & Programming,Wednesday,08:00 AM,08:55 AM,107 (CR)
Diploma C.S,V,,Java Programming,Wednesday,08:55 AM,09:50 AM,107 (CR)
Diploma C.S,V,,Microprocessor & Programming Lab,Wednesday,10:10 AM,12:00 PM,MICRO LAB (3RD FLOOR)
Diploma C.S,V,,Operating System,Wednesday,12:00 PM,12:55 PM,107 (CR)
Diploma C.S,V,,Web Technology,Thursday,12:55 PM,01:50 PM,107 (CR)
Diploma C.S,V,,Operating System,Thursday,02:10 PM,03:05 PM,107 (CR)
Diploma C.S,V,,Microprocessor & Programming,Thursday,03:05 PM,04:00 PM,107 (CR)
Diploma C.S,V,,Web Technology Lab,Thursday,04:00 PM,05:50 PM,102-A (LAB)
Diploma C.S,V,,Java Programming Lab,Friday,12:00 PM,01:50 PM,102-A (LAB)
Diploma C.S,V,,Web Technology,Friday,02:10 PM,03:05 PM,107 (CR)
Diploma C.S,V,,Web Technology Lab,Friday,04:00 PM,05:50 PM,102-A (LAB)
BCA,I,A1,Computer Programming Laboratory,Monday,08:00 AM,09:50 AM,LAB 6
BCA,I,A1,Mathematical Foundation of Computer Science,Monday,10:10 AM,11:05 AM,013 (CR)
BCA,I,A1,Professional Communication,Monday,11:05 AM,12:00 PM,013 (CR)
BCA,I,A1,Computational Thinking and Fundamentals of IT,Tuesday,08:00 AM,08:55 AM,013 (CR)
BCA,I,A1,Foundations of Computer Programming,Tuesday,08:55 AM,09:50 AM,013 (CR)
BCA,I,A1,Mathematical Foundation of Computer Science,Tuesday,10:10 AM,11:05 AM,013 (CR)
BCA,I,A1,Foundations of Computer Programming,Tuesday,11:05 AM,12:00 PM,013 (CR)
BCA,I,A1,Digital Productivity Tools for Modern Workplaces Laboratory,Wednesday,08:00 AM,09:50 AM,LAB 6
BCA,I,A1,Foundations of Computer Programming,Wednesday,10:10 AM,11:05 AM,013 (CR)
BCA,I,A1,Computational Thinking and Fundamentals of IT,Wednesday,11:05 AM,12:00 PM,013 (CR)
BCA,I,A1,Foundations of Computer Programming,Thursday,08:00 AM,08:55 AM,013 (CR)
BCA,I,A1,Mathematical Foundation of Computer Science,Thursday,08:55 AM,09:50 AM,013 (CR)
BCA,I,A1,Computational Thinking and Fundamentals of IT,Thursday,10:10 AM,11:05 AM,013 (CR)
BCA,I,A1,Professional Communication,Thursday,11:05 AM,12:00 PM,013 (CR)
BCA,I,B1,Computational Thinking and Fundamentals of IT,Tuesday,12:55 PM,01:50 PM,013 (CR)
BCA,I,B1,Professional Communication,Tuesday,03:05 PM,04:00 PM,013 (CR)
BCA,I,B1,Digital Productivity Tools for Modern Workplaces Laboratory,Tuesday,04:00 PM,05:50 PM,LAB 6
BCA,I,B1,Mathematical Foundation of Computer Science,Wednesday,03:05 PM,04:00 PM,013 (CR)
BCA,I,B1,Foundations of Computer Programming,Thursday,12:55 PM,01:50 PM,013 (CR)
BCA,I,B1,Mathematical Foundation of Computer Science,Thursday,02:10 PM,03:05 PM,013 (CR)
BCA,I,B1,Computational Thinking and Fundamentals of IT,Thursday,03:05 PM,04:00 PM,013 (CR)
BCA,I,B1,Foundations of Computer Programming,Thursday,04:00 PM,04:55 PM,013 (CR)
BCA,I,B1,Computational Thinking and Fundamentals of IT,Friday,12:55 PM,01:50 PM,007(CR)
BCA,I,B1,Foundations of Computer Programming,Friday,02:10 PM,03:05 PM,007(CR)
BCA,I,B1,Computer Programming Laboratory,Friday,04:00 PM,05:50 PM,013 (CR)
BCA,I,A2,Foundations of Computer Programming,Monday,12:00 PM,12:55 PM,301(CR)
BCA,I,A2,Computational Thinking and Fundamentals of IT,Monday,12:55 PM,01:50 PM,301(CR)
BCA,I,A2,Computer Programming Laboratory,Monday,02:10 PM,04:00 PM,LAB 8
BCA,I,A2,Basic Mathematics – I,Monday,04:00 PM,04:55 PM,301(CR)
BCA,I,A2,Professional Communication,Thursday,02:10 PM,03:05 PM,016 (CR)
BCA,I,A2,Foundations of Computer Programming,Thursday,03:05 PM,04:00 PM,016(CR)
BCA,I,A2,Digital Productivity Tools for Modern Workplaces Laboratory,Thursday,04:00 PM,05:50 PM,LAB 8
BCA,I,A2,Mathematical Foundation of Computer Science,Friday,12:55 PM,01:50 PM,323(CR)
BCA,I,A2,Foundations of Computer Programming,Friday,02:10 PM,03:05 PM,323(CR)
BCA,I,A2,Computational Thinking and Fundamentals of IT,Friday,03:05 PM,04:00 PM,323(CR)
BCA,I,A2,Foundations of Computer Programming,Friday,04:00 PM,04:55 PM,323(CR)
BCA,I,A2,Professional Communication,Friday,04:55 PM,05:50 PM,323(CR)
BCA,I,A2,Mathematical Foundation of Computer Science,Saturday,12:55 PM,01:50 PM,323(CR)
BCA,I,A2,Computational Thinking and Fundamentals of IT,Saturday,02:10 PM,03:05 PM,323(CR)
BCA,I,A2,Basic Mathematics – I,Saturday,03:05 PM,04:00 PM,323(CR)
BCA,I,A2,Mathematical Foundation of Computer Science,Saturday,04:00 PM,04:55 PM,323(CR)
BCA,I,B2,Basic Mathematics – I,Monday,08:00 AM,08:55 AM,015(CR)
BCA,I,B2,Mathematical Foundation of Computer Science,Monday,08:55 AM,09:50 AM,015(CR)
BCA,I,B2,Foundations of Computer Programming,Monday,10:10 AM,11:05 AM,015(CR)
BCA,I,B2,Professional Communication,Monday,11:05 AM,12:00 PM,015(CR)
BCA,I,B2,Mathematical Foundation of Computer Science,Monday,12:00 PM,12:55 PM,016(CR)
BCA,I,B2,Digital Productivity Tools for Modern Workplaces Laboratory,Wednesday,08:00 AM,09:50 AM,LAB 8
BCA,I,B2,Computer Programming Laboratory,Wednesday,10:10 AM,12:00 PM,LAB 4
BCA,I,B2,Basic Mathematics – I,Friday,08:00 AM,08:55 AM,015(CR)
BCA,I,B2,Computational Thinking and Fundamentals of IT,Friday,08:55 AM,09:50 AM,015(CR)
BCA,I,B2,Foundations of Computer Programming,Friday,10:10 AM,11:05 AM,015(CR)
BCA,I,B2,Professional Communication,Friday,11:05 AM,12:00 PM,015(CR)
BCA,I,B2,Mathematical Foundation of Computer Science,Friday,12:00 PM,12:55 PM,015(CR)
BCA,I,B2,Computational Thinking and Fundamentals of IT,Saturday,08:00 AM,08:55 AM,015(CR)
BCA,I,B2,Foundations of Computer Programming,Saturday,08:55 AM,09:50 AM,015(CR)
BCA,I,B2,Foundations of Computer Programming,Saturday,10:10 AM,11:05 AM,015(CR)
BCA,I,B2,Computational Thinking and Fundamentals of IT,Saturday,11:05 AM,12:00 PM,015(CR)
BCA AI&DS,I,A1,Computational Thinking and Fundamentals of IT,Tuesday,08:00 AM,08:55 AM,015(CR)
BCA AI&DS,I,A1,Fundamentals of Python Programming,Tuesday,08:55 AM,09:50 AM,015(CR)
BCA AI&DS,I,A1,Professional Communication,Tuesday,10:10 AM,11:05 AM,015(CR)
BCA AI&DS,I,A1,Mathematical Foundation for AI,Tuesday,11:05 AM,12:00 PM,015(CR)
BCA AI&DS,I,A1,Professional Communication,Wednesday,08:00 AM,08:55 AM,015(CR)
BCA AI&DS,I,A1,Fundamentals of Python Programming,Wednesday,08:55 AM,09:50 AM,015(CR)
BCA AI&DS,I,A1,Computational Thinking and Fundamentals of IT,Wednesday,10:10 AM,11:05 AM,015(CR)
BCA AI&DS,I,A1,Mathematical Foundation for AI,Wednesday,11:05 AM,12:00 PM,015(CR)
BCA AI&DS,I,A1,Mathematical Foundation for AI,Thursday,08:00 AM,08:55 AM,015(CR)
BCA AI&DS,I,A1,Fundamentals of Python Programming,Thursday,08:55 AM,09:50 AM,015(CR)
BCA AI&DS,I,A1,Computational Thinking and Fundamentals of IT,Thursday,10:10 AM,11:05 AM,015(CR)
BCA AI&DS,I,A1,Fundamentals of Python Programming,Thursday,11:05 AM,12:00 PM,015(CR)
BCA AI&DS,I,A1,Fundamentals of Python Programming Laboratory,Saturday,08:00 AM,09:50 AM,LAB 6
BCA AI&DS,I,A1,Digital Productivity Tools for Modern Workplaces Laboratory,Saturday,10:10 AM,12:00 PM,LAB 8
BCA AI&DS,I,B1,Mathematical Foundation for AI,Monday,12:00 PM,12:55 PM,015(CR)
BCA AI&DS,I,B1,Professional Communication,Monday,12:55 PM,01:50 PM,015(CR)
BCA AI&DS,I,B1,Fundamentals of Python Programming Laboratory,Monday,02:10 PM,04:00 PM,LAB 7
BCA AI&DS,I,B1,Fundamentals of Python Programming,Tuesday,12:55 PM,01:50 PM,016(CR)
BCA AI&DS,I,B1,Computational Thinking and Fundamentals of IT,Tuesday,02:10 PM,03:05 PM,016(CR)
BCA AI&DS,I,B1,Fundamentals of Python Programming,Tuesday,03:05 PM,04:00 PM,016(CR)
